bike_station_name,poi_name,distance,latitude,longitude
Georgia & Main,Salt Chinatown,234.79691767814137,49.28042301,-123.09855695
Georgia & Main,The Ramen Butcher,95.43173009521132,49.27869133637997,-123.0987252
Georgia & Main,MILA Plant-Based,125.11375213057998,49.27963,-123.10017
Agronomy & East Mall,Museum of Anthropology,1247.255419538345,49.2694442373977,-123.258967355186
Agronomy & East Mall,Jamjar Canteen,511.6309491443756,49.2662351,-123.2475496
Agronomy & East Mall,Browns Crafthouse UBC,501.9512315697423,49.2661235,-123.2483732
Agronomy & East Mall,Starbucks,74.47398846349283,49.261327,-123.2465728
Agronomy & East Mall,Beaty Biodiversity Museum,357.6831898334726,49.2631793,-123.2511082
Agronomy & East Mall,Doughgirls,1101.9052029890288,49.254644,-123.235875
Agronomy & East Mall,Great Dane Coffee,975.0107721564932,49.2700488028238,-123.250755445288
Agronomy & East Mall,KINTON RAMEN UBC,501.9512315697423,49.26617,-123.24808
Agronomy & East Mall,Le Tea,42.81324705756266,49.26132,-123.24659
Agronomy & East Mall,Bean Around The World UBC,339.7094291008147,49.2590546,-123.2485356
Alma & Point Grey,La Quercia,413.8455701476,49.2687649,-123.1853601
Alma & Point Grey,East Is East,1306.8543938352254,49.26430118353472,-123.1726934
Alma & Point Grey,Rajio Japanese Public House,989.3205323267279,49.2636549,-123.1870301
Alma & Point Grey,Itosugi Kappo Cuisine,920.131998976683,49.264094,-123.184705
Alma & Point Grey,Yuji's From Japan,464.97945510943816,49.26829655056762,-123.18604454110448
Alma & Point Grey,Hanoi Old Quarter Restaurant,1223.3222743641018,49.264401364383744,-123.1741815
Alma & Point Grey,Neverland Tea Salon,1296.4667824203066,49.2640001,-123.1733634
Alma & Point Grey,Sahel Market & Restaurant,1128.8999213430245,49.26436103578125,-123.17628114405936
Alma & Point Grey,Haidilao Hotpot,1163.7717819290544,49.26395,-123.17622
Alma & Point Grey,The Eatery,950.614773753762,49.2644193,-123.1803953
20th & Main,Published On Main,18.235721467361756,49.25283186017385,-123.10116032897228
20th & Main,Anh and Chi,261.91442639622807,49.2550314422938,-123.100882202153
20th & Main,The Fish Counter,211.01548327643178,49.25076,-123.10136
20th & Main,Sun Sui Wah Seafood Restaurant,257.1858380112442,49.25053,-123.1006
20th & Main,Suyo Modern Peruvian,149.67854972956863,49.2540292,-123.1010659958052
20th & Main,Sushi Hil,295.5899742858578,49.2554661,-123.1011451
20th & Main,Bob Likes Thai Food,147.99198937784334,49.25134,-123.10133
20th & Main,The Acorn,344.2871796627685,49.24958,-123.10143
20th & Main,Zakkushi Dining On Main,399.8227135518662,49.249124,-123.101552
20th & Main,The Locus,464.9253181993964,49.2485,-123.10147
Nelson & Mainland,The Flying Pig,283.45564126846403,49.27501,-123.122
Nelson & Mainland,Minami,197.3897338845726,49.2752733,-123.1207029
Nelson & Mainland,Robba da Matti,196.62998894352972,49.2753397,-123.1208967
Nelson & Mainland,Tutto,225.69226748060746,49.2784091,-123.1187139
Nelson & Mainland,Lupo,223.61029368415785,49.278222058049096,-123.11735347768747
Nelson & Mainland,The Parlour,114.22983880580698,49.276835,-123.120221
Nelson & Mainland,Blue Water Cafe,172.82681589346348,49.2761945,-123.1209935
Nelson & Mainland,The Greek By Anatoli,84.43044006721948,49.276285,-123.1197178
Nelson & Mainland,WestOak,56.32492977008216,49.2764158,-123.1195458
Nelson & Mainland,Rodney's Oyster House,397.39583884041315,49.274326,-123.123131
Point Grey & Blenheim,Hitoe Sushi Japanese Restaurant,329.65572513107253,49.268648,-123.1789136
Point Grey & Blenheim,Chewie's Chicken & Biscuits,720.0807158590297,49.26809,-123.1688
Point Grey & Blenheim,East Is East,864.7571690488089,49.26430118353472,-123.1726934
Point Grey & Blenheim,Rajio Japanese Public House,1126.5741271778468,49.2636549,-123.1870301
Point Grey & Blenheim,Dark Table,967.5204058422062,49.2685699,-123.16481
Point Grey & Blenheim,Little Bird Dim Sum,545.6025736897585,49.26814,-123.17168
Point Grey & Blenheim,Itosugi Kappo Cuisine,975.7565478573272,49.264094,-123.184705
Point Grey & Blenheim,La Quercia,662.7683631713454,49.2687649,-123.1853601
Point Grey & Blenheim,Hanoi Old Quarter Restaurant,818.2240002857993,49.264401364383744,-123.1741815
Point Grey & Blenheim,Neverland Tea Salon,878.6943083060148,49.2640001,-123.1733634
Yukon & 6th,La Taqueria Pinche Taco Shop,264.21436938575255,49.263617,-123.112593
Yukon & 6th,Seaport City Seafood Restaurant,277.5747934422578,49.263921119674905,-123.115152
Yukon & 6th,Marulilu Cafe,296.95969150629617,49.26338,-123.11415
Yukon & 6th,Saku,417.918161558626,49.2631006,-123.11667523250104
Yukon & 6th,Westcoast Poke,217.2306831406544,49.26409,-123.1140415
Yukon & 6th,Uma Sushi,246.89428215224245,49.2638048,-123.1137294
Yukon & 6th,Menya Raizo,289.2402048655882,49.26336,-123.11314
Yukon & 6th,Nana's Green Tea,358.4453550795639,49.267587,-123.1086543
Yukon & 6th,Hokkaido Ramen Santouka,428.0078874450225,49.263127,-123.1168917
Yukon & 6th,Rodney's Oyster House,1195.2081117695782,49.274326,-123.123131
Burrard & 7th,Novo Italian,145.4676790918442,49.2666178,-123.1454221
Burrard & 7th,Fable Kitchen,370.36901181634096,49.2679331,-123.149019
Burrard & 7th,Delhi 6 Indian Bistro,63.08963477932183,49.2653386,-123.1449329
Burrard & 7th,Unchai Thai Restaurant,25.749519486753893,49.265112,-123.145913
Burrard & 7th,Ramen Danbo,328.58361624492596,49.26828,-123.146431
Burrard & 7th,Maenam,359.4049578789196,49.26787,-123.1488979
Burrard & 7th,Osaka Teppanyaki Steak & Seafood House,216.40163599085224,49.263417,-123.1453266
Burrard & 7th,Carlos O'Bryans Neighbourhood Pub,33.290515837878196,49.2653146001681,-123.14536537975
Burrard & 7th,Chi Vegan,396.68226974502676,49.2681947,-123.1487738
Burrard & 7th,Le Coq Frit,242.0648913560793,49.2636151,-123.1479001
14th & Granville,The Stable House Bistro,111.20619856572945,49.2597322720703,-123.140207185371
14th & Granville,Bin 4 Burger Lounge,59.663505946553315,49.25902,-123.13833
14th & Granville,Breakfast Table,68.64009534529539,49.25855,-123.13856
14th & Granville,Caffe Barney,33.345032707304824,49.25918,-123.13915
14th & Granville,Salmon n' Bannock,840.7708191061754,49.2631378,-123.1296705
14th & Granville,Mazahr Lebanese Kitchen,302.0411311686886,49.2615511,-123.1383052
14th & Granville,Fable Kitchen,1224.8327107898224,49.2679331,-123.149019
14th & Granville,Delhi 6 Indian Bistro,812.8520074221656,49.2653386,-123.1449329
14th & Granville,Small Victory Bakery,89.18860231554002,49.2582816328533,-123.138570003211
14th & Granville,Saba Foods,127.40479234731843,49.260076553366275,-123.13904964662748
Wall & Eton,Dundas Eat + Drink,294.1851134737269,49.285084,-123.062273
Wall & Eton,Aleph Eatery,473.5986704887038,49.2849288,-123.065795
Wall & Eton,Straight and Marrow,497.19230462897616,49.2848302,-123.0661495
Wall & Eton,Tacofino Commissary,724.1647154895683,49.281311298366035,-123.0574981
Wall & Eton,Mr Red Cafe,683.5618718405684,49.281317,-123.060882
Wall & Eton,Pepino's,1192.9427944310844,49.2787695,-123.0705849
Wall & Eton,Bai Bua Thai Cuisine,772.1824365324264,49.28142,-123.05564
Wall & Eton,Tamam: Fine Palestinian Cuisine,983.983492987497,49.281027,-123.051462
Wall & Eton,The Red Wagon,694.4101778778264,49.28122323218941,-123.06112288953248
Wall & Eton,Caffe La Tana,1192.3651068173615,49.2788597356837,-123.070581380828
Beach & Cardero,Kingyo,910.4552404387794,49.29073911099211,-123.13705023185994
Beach & Cardero,Guu with Garlic,972.5397749791786,49.290249,-123.1338142
Beach & Cardero,Score on Davie,567.0605910339438,49.2823221457395,-123.134614739512
Beach & Cardero,Saku,979.9772569237855,49.289223,-123.132266
Beach & Cardero,The Red Accordion,1086.1643395865278,49.29025,-123.131768
Beach & Cardero,Maruhachi Ra-men,1034.265068304925,49.2905691,-123.1333951
Beach & Cardero,CRAFT Beer Market,391.7119973205267,49.2864807,-123.142214
Beach & Cardero,Tavola,1072.339887394102,49.2918164,-123.1357186
Beach & Cardero,Cactus Club Cafe,401.4229555423525,49.28689653721021,-123.14273036
Beach & Cardero,Tom Sushi,721.882232781573,49.2815608,-123.1327476
Cypress & 4th,Fable Kitchen,90.36018595018022,49.2679331,-123.149019
Cypress & 4th,Ramen Danbo,105.93371256954492,49.26828,-123.146431
Cypress & 4th,AnnaLena,295.5930355652769,49.2708261,-123.1467714
Cypress & 4th,Chi Vegan,71.76609118132748,49.2681947,-123.1487738
Cypress & 4th,Novo Italian,256.21359002397327,49.2666178,-123.1454221
Cypress & 4th,Maenam,85.84645469346619,49.26787,-123.1488979
Cypress & 4th,RedBeef Noodle Kitchen,88.95553932073803,49.2681986,-123.1490359
Cypress & 4th,Las Margaritas Restaurant,159.35179770423605,49.2683195,-123.15007987746176
Cypress & 4th,Their There,239.94071354557084,49.2679649501648,-123.151158941154
Cypress & 4th,New Fuji,290.71790939653516,49.27082027992868,-123.14700923860072
Bute & Robson,Hello Nori ,87.4360706567738,49.28559747478766,-123.1261163
Bute & Robson,Joe Fortes Seafood & Chop House,218.6312558680405,49.284968691771624,-123.12455980835064
Bute & Robson,Horin Tonkotsu Ramen ,42.91701376037069,49.28617,-123.12749
Bute & Robson,Ramen Danbo,220.7350148378224,49.2874959131639,-123.128934167326
Bute & Robson,Kosoo,137.38216774640432,49.28494,-123.12592
Bute & Robson,Zefferelli's,125.7617273724875,49.28504,-123.1261
Bute & Robson,Guu Original Thurlow,240.42422029841975,49.2839786648396,-123.125567978574
Bute & Robson,Mott 32,228.8253253338534,49.2868703881444,-123.124537612795
Bute & Robson,CinCin Ristorante + Bar,93.27181655766623,49.28516,-123.1263
Bute & Robson,The Keg Steakhouse + Bar,204.15815055071405,49.28602851408301,-123.12446573128037
Richards & Robson,Medina Cafe,50.48428070653216,49.2804429972571,-123.117036269849
Richards & Robson,JINYA Ramen Bar - Vancouver Downtown,22.267128476427768,49.28031515071204,-123.1179057
Richards & Robson,Tutto,215.9513653099512,49.2784091,-123.1187139
Richards & Robson,Fanny Bay Oyster Bar & Shellfish Market,312.50505886015526,49.2787525,-123.1138689
Richards & Robson,Lupo,222.68130036452564,49.278222058049096,-123.11735347768747
Richards & Robson,Japadog,51.728538934714784,49.28023880376068,-123.1183512558197
Richards & Robson,Maruhachi Ra-Men,229.49233015864874,49.27854065320407,-123.1157914
Richards & Robson,Hawksworth Restaurant,370.75393046793823,49.2833971,-123.1191704
Richards & Robson,Tendon Kohaku,316.06258325377104,49.28107123873706,-123.12179426645872
Richards & Robson,Per Se Social Corner,191.54314822372666,49.2785831916346,-123.118480343303
Glen & Union,Takenaka,426.3875390808345,49.2783093,-123.0755801
Glen & Union,La Casa Gelato,59.16931534738441,49.2769695475164,-123.081596394032
Glen & Union,Pink Pearl Chinese Restaurant,383.5790603311657,49.2806799,-123.08023
Glen & Union,The Mackenzie Room,1181.1518290094334,49.2832349,-123.0948578
Glen & Union,La Mezcaleria,1197.7101725081984,49.2702237,-123.0694136
Glen & Union,Axum Restaurant,515.2129130459165,49.2814936637038,-123.07779582314
Glen & Union,Absinthe Bistro,889.2688915910848,49.27607,-123.0692457
Glen & Union,Sopra Sotto,1110.8940512910913,49.2711051,-123.0694651
Glen & Union,Sula Indian Restaurant,942.2484740430779,49.2745279,-123.0693263
Glen & Union,Harbour Oyster + Bar,1076.5853277653596,49.2718946138822,-123.069181591272
8th & Yukon,La Taqueria Pinche Taco Shop,44.721434310149576,49.263617,-123.112593
8th & Yukon,Saku,309.38971552387466,49.2631006,-123.11667523250104
8th & Yukon,Marulilu Cafe,125.68725931629193,49.26338,-123.11415
8th & Yukon,Menya Raizo,77.32262491825128,49.26336,-123.11314
8th & Yukon,Seaport City Seafood Restaurant,183.71318157851962,49.263921119674905,-123.115152
8th & Yukon,Uma Sushi,84.80878928357278,49.2638048,-123.1137294
8th & Yukon,Westcoast Poke,90.46435733224038,49.26409,-123.1140415
8th & Yukon,Hokkaido Ramen Santouka,322.8061646464488,49.263127,-123.1168917
8th & Yukon,Sushi California,101.9152606301217,49.2630454633729,-123.112614326016
8th & Yukon,Peaceful Restaurant,271.16067560288013,49.263147,-123.116143
1st & Chestnut,AnnaLena,44.820964233353706,49.2708261,-123.1467714
1st & Chestnut,New Fuji,61.52497368265718,49.27082027992868,-123.14700923860072
1st & Chestnut,Fable Kitchen,372.39619498633857,49.2679331,-123.149019
1st & Chestnut,Ramen Danbo,273.7183431259481,49.26828,-123.146431
1st & Chestnut,Oddfish,103.00892581296343,49.2708136,-123.1475237
1st & Chestnut,Octopus Garden,338.88653575471454,49.2726349,-123.149816
1st & Chestnut,Chi Vegan,333.1645383648726,49.2681947,-123.1487738
1st & Chestnut,Patisserie Lebeau,192.86102024265102,49.2696509840324,-123.144082948565
1st & Chestnut,Maenam,373.53644247038625,49.26787,-123.1488979
1st & Chestnut,Moltan Roll Bar + Sake,283.7213966591207,49.2726666,-123.1486987
10th & Main,The Cascade Room,97.86459637820874,49.2617,-123.10062
10th & Main,Maizal RMF,243.31478372485492,49.2600097,-123.1012988
10th & Main,AJ's Brooklyn Pizza Joint,279.7728876963056,49.2629437687572,-123.098307028413
10th & Main,Congee Noodle House,105.2730624395783,49.26316,-123.10213
10th & Main,Fable Diner,106.15131556385258,49.2630749,-123.1019822
10th & Main,Indochine Kitchen,228.78976169804474,49.2631601,-123.1047
10th & Main,Ignite Pizzeria Mount Pleasant,86.68063750433618,49.26215691,-123.10085376
10th & Main,Kin Kao Song,265.1395347063334,49.2629749,-123.0986667
10th & Main,Sing Sing,183.8711823587549,49.2607122038635,-123.100685477257
10th & Main,Burdock,155.40312607696367,49.26092,-123.10066
Georgia & Homer,Medina Cafe,133.64116004988048,49.2804429972571,-123.117036269849
Georgia & Homer,Fanny Bay Oyster Bar & Shellfish Market,256.62130854484434,49.2787525,-123.1138689
Georgia & Homer,JINYA Ramen Bar - Vancouver Downtown,198.18842133079815,49.28031515071204,-123.1179057
Georgia & Homer,Kokoro Tokyo Mazesoba,292.7653886447466,49.2833927,-123.115078
Georgia & Homer,Browns Socialhouse QE Theatre,180.70448212324638,49.279919,-123.112788
Georgia & Homer,Miku,699.9887728910155,49.28691298612272,-123.11304877258942
Georgia & Homer,Gotham Steakhouse & Bar,239.51571216369175,49.28290359590047,-123.115883832301
Georgia & Homer,Lupo,322.74417324937014,49.278222058049096,-123.11735347768747
Georgia & Homer,Chambar,394.26423519109284,49.2801460007961,-123.109925328073
Georgia & Homer,Glowbal,157.81984351894968,49.2815627886161,-123.117092920094
York & Yew,Chewies Steam & Oyster Bar - Kits,86.01650675456527,49.2709727,-123.1552829
York & Yew,Nook,56.10003060501585,49.2722128608937,-123.155147313374
York & Yew,LOCAL Public Eatery Kitsilano,65.14009196047033,49.2723249,-123.155348375446
York & Yew,The Ellis,21.68479217869124,49.2715661205375,-123.155288726822
York & Yew,Fable Kitchen,628.519631782884,49.2679331,-123.149019
York & Yew,The Cider House,44.379215527845794,49.2714834306239,-123.154953740237
York & Yew,Au Comptoir,422.88005422269293,49.268034328356,-123.15672487756
York & Yew,Lucky Taco,78.16138727923682,49.2710692786403,-123.155103591134
York & Yew,Raisu,468.24579196906217,49.2679990419609,-123.158381134272
York & Yew,Viva Fine Foods & Bakery,32.52785570014724,49.271976,-123.155154
Ontario & Seawall,CRAFT Beer Market,215.2883240152688,49.2702147,-123.1060713
Ontario & Seawall,Tap & Barrel - Olympic Village,141.40941929473772,49.2715389,-123.106136
Ontario & Seawall,Gusto A Taste of Italy,130.41792841302146,49.2714006565536,-123.10593623668
Ontario & Seawall,Fanny Bay Oyster Bar & Shellfish Market,1049.8294113389993,49.2787525,-123.1138689
Ontario & Seawall,Johnnie Fox's Irish Pub,261.9666168746542,49.27142,-123.10129
Ontario & Seawall,Phnom Penh,863.8781911819214,49.278431,-123.098205
Ontario & Seawall,Terra Breads,190.5343632081914,49.27144458615277,-123.1067987907931
Ontario & Seawall,Chambar,1024.5562367016298,49.2801460007961,-123.109925328073
Ontario & Seawall,The Flying Pig - Village,344.65376872082965,49.2694549333199,-123.10744805094537
Ontario & Seawall,Jam Cafe on Beatty,1027.525521561468,49.2802586,-123.1096376
10th & Granville,Cactus Club Cafe,121.66126871191122,49.26362182019387,-123.13951231535243
10th & Granville,Masa Japanese Restaurant,178.54565727144453,49.2635194,-123.1369059
10th & Granville,Mazahr Lebanese Kitchen,130.53125869539608,49.2615511,-123.1383052
10th & Granville,Lin Chinese Cuisine And Tea House,129.57022742824327,49.263677,-123.1395952
10th & Granville,Earls Kitchen + Bar,241.31035785716128,49.26392,-123.14126
10th & Granville,Salmon n' Bannock,669.7092965008627,49.2631378,-123.1296705
10th & Granville,Fable Kitchen,942.7666434698012,49.2679331,-123.149019
10th & Granville,Salade de Fruits Cafe,343.41143645453883,49.2655161,-123.1401237
10th & Granville,The Stable House Bistro,332.0418258658393,49.2597322720703,-123.140207185371
10th & Granville,Bin 4 Burger Lounge,393.586753622359,49.25902,-123.13833
15th & Knight,Pink Peppercorn Seafood House,800.6685841769568,49.2493583,-123.0739159
15th & Knight,Do Chay,720.0261435545675,49.25006,-123.0765
15th & Knight,Fassil Ethiopian Restaurant,1138.3891542790352,49.262316686122,-123.08833077466
15th & Knight,The Burrow,533.987269062435,49.2597591,-123.0700099
15th & Knight,Po Kong Vegetarian Restaurant,675.5244631331622,49.25047,-123.07746
15th & Knight,Sun Bo Kong Vegetarian Restaurant,646.2437183701861,49.25076313662938,-123.0768886901428
15th & Knight,Gojo Café,520.8567700696783,49.2589549,-123.069605
15th & Knight,Ashiana Tandoori Restaurant,814.5751646252376,49.2494722,-123.0749207
15th & Knight,Jamjar - Folk Lebanese Food,980.1127244465845,49.264412,-123.0695951
15th & Knight,House of Dosas,673.6725819705838,49.2503625,-123.0762445
Ontario & 23rd,The Fish Counter,294.57463141723355,49.25076,-123.10136
Ontario & 23rd,Zakkushi Dining On Main,260.22307987599515,49.249124,-123.101552
Ontario & 23rd,Sun Sui Wah Seafood Restaurant,313.32508777862455,49.25053,-123.1006
Ontario & 23rd,The Locus,292.5884298926144,49.2485,-123.10147
Ontario & 23rd,Published On Main,443.71389308467826,49.25283186017385,-123.10116032897228
Ontario & 23rd,The Acorn,262.5806386126423,49.24958,-123.10143
Ontario & 23rd,Yugo Restaurant,356.396133501711,49.24753,-123.10152
Ontario & 23rd,Rocky Mountain Flatbread,375.3124699175108,49.2478,-123.10074
Ontario & 23rd,Anh and Chi,661.4260897641338,49.2550314422938,-123.100882202153
Ontario & 23rd,Sula- Main Street,361.79818673401985,49.24797017503239,-123.10079066069838
Dunbar & Broadway,Rajio Japanese Public House,268.8821590809435,49.2636549,-123.1870301
Dunbar & Broadway,Itosugi Kappo Cuisine,91.86799343582935,49.264094,-123.184705
Dunbar & Broadway,The Eatery,216.5891195825779,49.2644193,-123.1803953
Dunbar & Broadway,The Wolf & Hound,41.56882991698862,49.2644878,-123.1842188
Dunbar & Broadway,Handi Grill,58.86530748816594,49.264072,-123.184133
Dunbar & Broadway,The Kitchen Dada,180.73879338851924,49.264037087133,-123.186078295112
Dunbar & Broadway,Browns Socialhouse Point Grey,145.09093982856473,49.2636639748682,-123.185155477975
Dunbar & Broadway,Taste of Thai,52.29902331892916,49.2644912,-123.1845067
Dunbar & Broadway,Grounds For Coffee,188.4885251811906,49.2637235,-123.1861003
Dunbar & Broadway,Jo's Italian Deli,178.1520722208581,49.2642192,-123.1860777
Carrall & Hastings,Chinatown BBQ,233.06991246655267,49.280294,-123.1015
Carrall & Hastings,Twisted Fork,225.0661836659238,49.283194,-123.104445
Carrall & Hastings,Di Beppe,134.34826488117392,49.28237705581659,-123.10450043738042
Carrall & Hastings,PiDGiN,83.6518419329383,49.2819071402452,-123.104188653967
Carrall & Hastings,Kozak Ukrainian Restaurant,166.00278425093052,49.282654874794794,-123.1046559827506
Carrall & Hastings,Tokyo In April,229.80723551712137,49.2806813,-123.1073936
Carrall & Hastings,Caveman Cafe,194.11363041573185,49.280802324947445,-123.10703500282293
Carrall & Hastings,L'Abattoir,224.28968445376742,49.2831869855333,-123.104450140894
Carrall & Hastings,Six Acres,243.8670386629935,49.283363150344336,-123.1044223000027
Carrall & Hastings,Gringo,230.55842347897672,49.2831553214634,-123.105335897068
8th & Commercial,Jamjar - Folk Lebanese Food,151.13479432924035,49.264412,-123.0695951
8th & Commercial,B House,154.58745396907818,49.264473795087,-123.069533295929
8th & Commercial,Kishimoto Japanese Kitchen,396.8161561557674,49.2665099,-123.06935
8th & Commercial,The Burrow,387.26339969072234,49.2597591,-123.0700099
8th & Commercial,St. Augustine's,92.48245084178441,49.2635479,-123.0695474
8th & Commercial,Uncle Fatih's Pizza,88.62098071941766,49.2624549,-123.0700874
8th & Commercial,La Mezcaleria,767.6409350602745,49.2702237,-123.0694136
8th & Commercial,Broadway Station Sushi,122.30240906111705,49.2621642815068,-123.07085772678
8th & Commercial,Sopra Sotto,887.3614707519621,49.2711051,-123.0694651
8th & Commercial,Loku Japanese Cuisine,151.1548751859149,49.264412,-123.0695951
Charleson Park,Salmon n' Bannock,509.71920542490994,49.2631378,-123.1296705
Charleson Park,The Flying Pig,920.7030241391546,49.27501,-123.122
Charleson Park,Dockside Restaurant,309.9905512045921,49.2693844631928,-123.13101576314
Charleson Park,Rodney's Oyster House,813.6676129956223,49.274326,-123.123131
Charleson Park,Blue Water Cafe,1067.597673977049,49.2761945,-123.1209935
Charleson Park,OEB Breakfast Co. - Yaletown,891.2814705073695,49.27348,-123.119278
Charleson Park,Ancora Waterfront Dining and Patio,777.5175507370615,49.273853456158875,-123.13257765112428
Charleson Park,Robba da Matti,989.3422496975833,49.2753397,-123.1208967
Charleson Park,Manoush'eh,1015.8898936005367,49.27667072314417,-123.12570086148996
Charleson Park,Saku,945.0662428541707,49.2631006,-123.11667523250104
Beach & Hornby,Linh Cafe,231.96853362567475,49.2746716,-123.12989802
Beach & Hornby,Ancora Waterfront Dining and Patio,160.29307051687485,49.273853456158875,-123.13257765112428
Beach & Hornby,Number E Food,277.2440273878033,49.277569151917,-123.131018212403
Beach & Hornby,Beach Ave Bar And Grill,224.01923602819147,49.27553568577844,-123.13565084059196
Beach & Hornby,Maxine's Cafe & Bar,309.38377664864146,49.27807,-123.13131
Beach & Hornby,Giardino,260.78496249157655,49.276991,-123.1301021
Beach & Hornby,Long Table Distillery,78.08176774758066,49.27599666455286,-123.13254270302482
Beach & Hornby,The Flying Pig,765.6553467179523,49.27501,-123.122
Beach & Hornby,Chang'An,220.4978891844432,49.27331299999999,-123.1326809
Beach & Hornby,Rodney's Oyster House,689.574344187325,49.274326,-123.123131
Princess & Union,Phnom Penh,483.8090103956179,49.278431,-123.098205
Princess & Union,St Lawrence Restaurant,777.9736129015778,49.2832584031253,-123.097993419888
Princess & Union,The Mackenzie Room,675.2869058007036,49.2832349,-123.0948578
Princess & Union,Oyster Express,455.8291058670948,49.2792784082144,-123.097397130932
Princess & Union,The Irish Heather Shebeen,479.1317303501982,49.27845932651142,-123.09813082383894
Princess & Union,Chinatown BBQ,773.8699240559293,49.280294,-123.1015
Princess & Union,Kissa Tanto,575.6537919162298,49.2806222,-123.09811350061167
Princess & Union,The Belgard Kitchen,793.2533257152804,49.2843189,-123.0953933
Princess & Union,Kozak Ukrainian Restaurant,1097.0846937141662,49.282654874794794,-123.1046559827506
Princess & Union,Salt Chinatown,609.697068804048,49.28042301,-123.09855695
3rd & Quebec,Zarak By Afghan Kitchen,284.8314906997126,49.266224,-123.1006089
3rd & Quebec,Nuba - Mount Pleasant,110.68264013332923,49.26797,-123.10171
3rd & Quebec,Electric Bicycle Brewing,135.19178490684902,49.26708,-123.10423
3rd & Quebec,CRAFT Beer Market,306.21255120295234,49.2702147,-123.1060713
3rd & Quebec,Earnest Ice Cream,74.15962921727157,49.2688628769236,-123.102919221177
3rd & Quebec,Blaze Gourmet Burgers,180.03270818010114,49.266709,-123.103814
3rd & Quebec,Hon's Wonton House,155.22629820716685,49.2694661422672,-123.104120051588
3rd & Quebec,R&B Brewing,120.27836269583206,49.2671,-123.10356
3rd & Quebec,The Flying Pig - Village,339.72823865182056,49.2694549333199,-123.10744805094537
3rd & Quebec,Nana's Green Tea,404.1681097117835,49.267587,-123.1086543
Stanley Park - Second Beach South,Kingyo,940.977191587189,49.29073911099211,-123.13705023185994
Stanley Park - Second Beach South,Teahouse in Stanley Park,976.9242529395195,49.3012529987012,-123.157079257071
Stanley Park - Second Beach South,Tavola,986.4520475009537,49.2918164,-123.1357186
Stanley Park - Second Beach South,Peaked Pies,911.2499015830502,49.2896489,-123.1384797
Stanley Park - Second Beach South,Zakkushi on Denman,974.5062952526174,49.291208,-123.136248
Stanley Park - Second Beach South,España Restaurant,925.081259478407,49.2880552,-123.1404114
Stanley Park - Second Beach South,Robba da Matti West End,794.284730240723,49.29172,-123.13857
Stanley Park - Second Beach South,Ukrainian Village,995.621768199331,49.2914123,-123.1358196
Stanley Park - Second Beach South,Nook,1015.2614625713153,49.2917554,-123.1352974
Stanley Park - Second Beach South,Noah's Cafe,925.6210346586888,49.28827635407216,-123.1400279
6th & Carolina,Nemesis Coffee,244.36346177996234,49.26704079691957,-123.09265477054645
6th & Carolina,Fassil Ethiopian Restaurant,368.01397298660146,49.262316686122,-123.08833077466
6th & Carolina,Pizzeria Barbarella,328.67973176141487,49.262323801504,-123.08982824163
6th & Carolina,AJ's Brooklyn Pizza Joint,601.3215208744695,49.2629437687572,-123.098307028413
6th & Carolina,L'atelier Patisserie,287.89513187565615,49.262649277632505,-123.09133920302548
6th & Carolina,Les Faux Bourgeois,885.0443241076613,49.2572813531481,-123.089767330802
6th & Carolina,Zarak By Afghan Kitchen,721.5342587400593,49.266224,-123.1006089
6th & Carolina,Osteria Savio Volpe,858.6813563167641,49.2574913,-123.0909344
6th & Carolina,Burgoo Bistros,1111.7769820828296,49.25765498958033,-123.100815
6th & Carolina,The Farmhouse,591.2674667055288,49.26185879464837,-123.09710762514682
UBC Bookstore,Browns Crafthouse UBC,164.67591931308021,49.2661235,-123.2483732
UBC Bookstore,Jamjar Canteen,246.12379819810602,49.2662351,-123.2475496
UBC Bookstore,KINTON RAMEN UBC,164.67591931308021,49.26617,-123.24808
UBC Bookstore,Loafe Cafe,88.97346317456413,49.2660042,-123.2492292
UBC Bookstore,The DownLow Chicken Shack,217.09045704944052,49.2661875,-123.247906
UBC Bookstore,Beaty Biodiversity Museum,233.68297329708997,49.2631793,-123.2511082
UBC Bookstore,Museum of Anthropology,795.1841808100634,49.2694442373977,-123.258967355186
UBC Bookstore,Sesame,164.67591931308021,49.2661235,-123.2483732
UBC Bookstore,JJ Bean,264.9281830348435,49.2663383,-123.2468411
UBC Bookstore,Blue Chip Cafe,157.51791852732234,49.266613,-123.249874
Balaclava & Broadway,Hanoi Old Quarter Restaurant,20.642651969268126,49.264401364383744,-123.1741815
Balaclava & Broadway,East Is East,91.6967901570973,49.26430118353472,-123.1726934
Balaclava & Broadway,Banana Leaf,118.93876754729216,49.26439,-123.1723
Balaclava & Broadway,Haidilao Hotpot,174.67756461993952,49.26395,-123.17622
Balaclava & Broadway,Nuba in Kitsilano,36.87870599122056,49.2642141,-123.1742235
Balaclava & Broadway,Neverland Tea Salon,67.45243548263619,49.2640001,-123.1733634
Balaclava & Broadway,Mamalee Malaysian Delight,97.96394365313512,49.2640629,-123.1753687
Balaclava & Broadway,Olympia Pizza,155.97842377168465,49.26447,-123.17617
Balaclava & Broadway,Nostos Taverna,115.81007910314663,49.2640613,-123.1751526
Balaclava & Broadway,Tera V Burger,162.15232779706133,49.2642995,-123.1717091
Expo & Carrall,Chambar,390.2364719404616,49.2801460007961,-123.109925328073
